Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost
7513,US-2019-161935,7/14/2019,7/18/2019,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame","239,456",7,"0,2","17,9592","2,83"
7514,US-2019-161935,7/14/2019,7/18/2019,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,"13,12",5,"0,2","2,132","5,35"
7515,US-2019-167920,12/9/2019,12/12/2019,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""","29,36",2,0,"13,5056","19,99"
7516,US-2019-167920,12/9/2019,12/12/2019,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,"214,9",5,0,"62,321","1,49"
7517,US-2019-167920,12/9/2019,12/12/2019,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels","15,92",4,0,"7,4824","37,58"
7518,US-2019-167920,12/9/2019,12/12/2019,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,"146,45",5,0,"48,3285","64,66"
7519,US-2019-167920,12/9/2019,12/12/2019,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,"15,14",1,0,"0,6056","12,52"
7520,US-2019-167920,12/9/2019,12/12/2019,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,"5,76",2,0,"2,6496","6,12"
7521,US-2019-167920,12/9/2019,12/12/2019,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,"1399,98",2,0,"629,991","6,27"
7522,CA-2018-162383,9/5/2018,9/11/2018,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,"8,952",2,"0,7","-7,46","70,2"
7523,CA-2018-162383,9/5/2018,9/11/2018,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,"8,856",6,"0,7","-6,4944","8,99"
7524,CA-2018-162383,9/5/2018,9/11/2018,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo","85,246",2,"0,3","-1,2178","54,11"
7525,CA-2016-125731,9/10/2016,9/16/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,"21,728",7,"0,2","7,6048","1,99"
7526,CA-2016-125731,9/10/2016,9/16/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Gresham,Oregon,97030,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,"1487,04",5,"0,2","148,704","0,7"
7527,US-2019-106145,9/26/2019,9/26/2019,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,"71,88",6,0,"33,0648","12,52"
7528,US-2019-106145,9/26/2019,9/26/2019,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,"9,24",3,0,"2,9568","64,66"
7529,US-2019-106145,9/26/2019,9/26/2019,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,"35,88",6,0,"16,146","6,12"
7530,US-2019-106145,9/26/2019,9/26/2019,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""","17,04",3,"0,2","5,538","6,27"
7531,US-2019-106145,9/26/2019,9/26/2019,Same Day,RA-19885,Ruben Ausman,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,"931,176",3,"0,2","314,2719","70,2"
7532,CA-2018-107146,6/17/2018,6/19/2018,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle","266,352",3,"0,2","-13,3176","8,99"
7533,CA-2018-107146,6/17/2018,6/19/2018,First Class,LC-16885,Lena Creighton,Consumer,United States,Longmont,Colorado,80501,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm","483,136",4,"0,2","54,3528","54,11"
7534,US-2019-134642,2/25/2019,3/1/2019,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy","196,784",2,"0,2","-22,1382","1,99"
7535,US-2019-134642,2/25/2019,3/1/2019,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Greenville,North Carolina,27834,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish","231,92",5,"0,2","5,798","0,7"
7536,US-2019-160143,3/31/2019,4/7/2019,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Los Angeles,California,90004,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,"29,7",3,0,"8,019","2,99"
7537,CA-2019-103415,12/3/2019,12/8/2019,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,"13,592",2,"0,6","-14,2716","1,3"
7538,CA-2018-106460,2/19/2018,2/22/2018,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,"70,88",2,0,"33,3136","19,99"
7539,US-2019-112347,12/2/2019,12/6/2019,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,"114,288",1,"0,2","12,8574","26,85"
7540,US-2019-112347,12/2/2019,12/6/2019,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,"36,624",8,"0,7","-24,416","13,26"
7541,US-2019-112347,12/2/2019,12/6/2019,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,"242,352",8,"0,7","-363,528","5,3"
7542,US-2019-112347,12/2/2019,12/6/2019,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,"49,616",2,"0,2","4,9616","11,15"
7543,US-2019-112347,12/2/2019,12/6/2019,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","508,704",6,"0,2",0,"5,31"
7544,US-2019-112347,12/2/2019,12/6/2019,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,"57,36",6,"0,2","-14,34","6,27"
7545,US-2019-112347,12/2/2019,12/6/2019,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,"906,68",5,"0,2","68,001","10,29"
7546,CA-2016-103492,10/10/2016,10/15/2016,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,"719,952",6,"0,2","71,9952","2,85"
7547,CA-2016-103492,10/10/2016,10/15/2016,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,"755,944",7,"0,2","66,1451","4,5"
7548,CA-2016-103492,10/10/2016,10/15/2016,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,"11,98",5,"0,8","-19,168","66,27"
7549,CA-2016-103492,10/10/2016,10/15/2016,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,77340,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,"0,898",1,"0,8","-1,5715","5,5"
7550,CA-2018-136595,9/5/2018,9/7/2018,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock","21,204",3,"0,6","-11,6622","2,99"
7551,CA-2016-140396,11/20/2016,11/25/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown","34,74",3,0,"17,37",4
7552,CA-2016-140396,11/20/2016,11/25/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,"833,94",6,0,"216,8244","84,84"
7553,CA-2016-140396,11/20/2016,11/25/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,"12,96",3,"0,2","4,536","4,81"
7554,CA-2016-140396,11/20/2016,11/25/2016,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,"25,92",4,0,"12,4416","8,99"
7555,CA-2016-114181,5/10/2016,5/14/2016,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,"349,965",7,"0,5","-216,9783","10,25"
7556,CA-2016-114181,5/10/2016,5/14/2016,Second Class,AF-10885,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,"22,32",5,"0,2","5,301","2,99"
7557,CA-2019-159506,11/27/2019,12/2/2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,"158,28",6,0,"72,8088","8,51"
7558,CA-2019-159506,11/27/2019,12/2/2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Columbus,Indiana,47201,Central,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,"497,94",3,0,"224,073","1,99"
7559,US-2016-137155,11/1/2016,11/5/2016,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,"533,94",3,0,"154,8426","2,99"
7560,US-2016-137155,11/1/2016,11/5/2016,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,"167,94",3,0,"82,2906","1,99"
7561,US-2016-137155,11/1/2016,11/5/2016,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige","31,68",6,0,"9,8208","10,25"
7562,CA-2018-105746,12/30/2018,1/1/2019,First Class,BD-11605,Brian Dahlen,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","170,786",1,"0,3",0,4
7563,US-2018-104815,9/3/2018,9/7/2018,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","198,744",4,"0,3",0,"84,84"
7564,CA-2019-157672,10/5/2019,10/7/2019,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,"63,824",2,"0,2","13,5626","2,99"
7565,US-2018-166660,1/30/2018,2/1/2018,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,"435,168",4,"0,2","-59,8356","4,81"
7566,US-2018-166660,1/30/2018,2/1/2018,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,98103,West,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,"48,58",1,0,"7,7728","8,99"
7567,CA-2019-140802,4/21/2019,4/23/2019,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10001998,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,"47,976",3,"0,2","8,3958","8,51"
7568,CA-2019-140802,4/21/2019,4/23/2019,First Class,KN-16390,Katherine Nockton,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,"20,736",4,"0,2","7,2576","4,2"
7569,CA-2016-133830,12/5/2016,12/10/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,"26,46",9,0,"11,907","14,37"
7570,CA-2016-133830,12/5/2016,12/10/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,"49,12",4,0,"23,0864","5,53"
7571,CA-2016-133830,12/5/2016,12/10/2016,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,0,"7,2","5,67"
7572,CA-2016-100916,10/21/2016,10/26/2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum","194,7",5,0,"9,735","69,64"
7573,CA-2016-100916,10/21/2016,10/26/2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,"591,32",4,0,"112,3508","19,99"
7574,CA-2016-100916,10/21/2016,10/26/2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,Newport News,Virginia,23602,South,OFF-AR-10001022,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,"2,84",1,0,"0,8804","6,64"
7575,CA-2017-129532,12/8/2017,12/12/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D","221,96",2,0,"4,4392","2,27"
7576,CA-2017-129532,12/8/2017,12/12/2017,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,236,4,0,"40,12","19,99"
7577,CA-2016-134726,11/2/2016,11/7/2016,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack","41,94",2,0,"15,0984","24,49"
7578,CA-2016-134726,11/2/2016,11/7/2016,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,"52,792",1,"0,2","4,6193","10,39"
7579,CA-2018-138597,12/18/2018,12/21/2018,First Class,PN-18775,Parhena Norris,Home Office,United States,Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,"563,94",3,0,"112,788","26,74"
7580,CA-2017-123113,11/23/2017,11/27/2017,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","2625,12",8,0,"735,0336","8,99"
7581,CA-2017-123113,11/23/2017,11/27/2017,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,"17,94",3,0,"4,485","26,3"
7582,CA-2017-169656,8/13/2017,8/16/2017,First Class,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,"422,856",3,"0,2","15,8571","2,36"
7583,CA-2017-142734,4/16/2017,4/21/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,"127,764",2,"0,1","2,8392","7,5"
7584,CA-2016-163223,3/21/2016,3/25/2016,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10000730,Technology,Phones,Samsung Galaxy S4 Active,"3499,93",7,0,"909,9818","3,97"
7585,CA-2016-163223,3/21/2016,3/25/2016,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,"14,4",5,0,"6,624","6,25"
7586,CA-2016-163223,3/21/2016,3/25/2016,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,"122,97",3,0,"60,2553","85,63"
7587,CA-2016-163223,3/21/2016,3/25/2016,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-AR-10001573,Office Supplies,Art,American Pencil,"9,32",4,0,"2,7028","0,99"
7588,CA-2016-163223,3/21/2016,3/25/2016,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Springfield,Virginia,22153,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","122,94",3,0,"59,0112","6,27"
7589,CA-2019-122945,11/16/2019,11/22/2019,Standard Class,MB-18085,Mick Brown,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,"17,31",3,0,"5,193","4,86"
7590,CA-2017-139738,9/25/2017,9/29/2017,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Rockford,Illinois,61107,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,"128,744",7,"0,2","12,8744","2,85"
7591,CA-2018-158778,9/5/2018,9/9/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black","58,248",9,"0,2","11,6496","5,57"
7592,CA-2018-158778,9/5/2018,9/9/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black","71,246",2,"0,3","-19,3382","1,49"
7593,CA-2018-158778,9/5/2018,9/9/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,"7,872",3,"0,2","0,5904","5,74"
7594,CA-2018-158778,9/5/2018,9/9/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,"887,271",3,"0,3","-63,3765",4
7595,CA-2019-119655,4/20/2019,4/24/2019,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,"146,86",7,0,"70,4928","2,03"
7596,CA-2019-119655,4/20/2019,4/24/2019,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Detroit,Michigan,48234,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,"36,56",4,0,"18,28","24,49"
